# source=gaiadr3.gaia_source via astroquery.Gaia(ROW_LIMIT=-1) query="SELECT ra, dec, phot_g_mean_mag FROM gaiadr3.gaia_source WHERE 1=CONTAINS(POINT('ICRS',ra,dec),CIRCLE('ICRS',35.527547220270634,26.54777537359267,1.6)) AND phot_g_mean_mag < 14.0" fetched_utc=2026-06-17T04:24:19.210013+00:00
ra,dec,phot_g_mean_mag
33.89856627295471,26.62540113891449,13.629576683044434
33.91531330273064,26.646818369641824,8.074172019958496
34.070402614314155,26.863533468354714,13.717999458312988
33.89963601221613,27.07267394378604,13.825913429260254
35.08532018710608,26.215810885065704,13.987138748168945
35.62962610338971,26.470798947923154,13.953734397888184
35.47289367480724,26.662168095814387,12.942150115966797
35.44299282536298,26.7879778472058,12.873530387878418
34.63141459122901,26.713913343008425,12.267898559570312
35.09543013871212,26.781878192711023,13.82158088684082
35.306017682946724,26.926377227874735,13.867806434631348
34.8835398596371,26.93185478121314,13.785771369934082
35.077008834928336,27.068333277316285,13.996173858642578
